seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
YGR027W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR076C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR135W-A,OTHER,1,0,NA,NA,0,0,OTHER,5,2,1,NA,NA
YDR083W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKR059W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR205W,OTHER,0.999922,7.1e-5,NA,NA,28,39,SP,0,0,0,39.2,NA
YDR046C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL092W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YML018C,OTHER,1,0,NA,NA,15,38,TM,3,1,1,79.73333333333332,NA
YDR096W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR445W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR246C,OTHER,1,1.8e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJR138W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
YLR138W,OTHER,1,0,NA,NA,12,33,TM,1,0,0,49.86666666666667,NA
YNL106C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL286W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YGL134W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YDR425W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YNR015W,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YLR456W,OTHER,1,0,NA,NA,20,41,TM,1,0,0,39.355555555555554,NA
YIL166C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER184C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL047C-A,OTHER,0.999988,1.1e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR368W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL095W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR060W,OTHER,0.999901,1.25e-4,NA,NA,0,0,OTHER,6,3,0,NA,NA
YHR041C,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR086W,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,3,2,NA,NA
YOL120C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YOR125C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL134C,OTHER,0.999791,2.15e-4,NA,NA,12,32,TM,1,0,0,41.06666666666666,NA
YGL225W,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL224C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL122C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGL066W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YNL217W,OTHER,1,4e-6,NA,NA,12,30,TM,0,0,0,63.544444444444444,NA
YGL063W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YML030W,OTHER,0.999859,1.2e-4,NA,NA,33,52,TM,0,0,0,44.66666666666666,NA
YLR191W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YER125W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YDL046W,SP,2.39e-4,0.999757,4,18,7,17,SP,2,0,0,28.233333333333334,38.5
YOL113W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR517W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YBR197C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER021W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL014C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR197C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YDL154W,OTHER,0.999992,3.5e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL033W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL202W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR178W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL147C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YFR007W,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YIL118W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR008W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL217W,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL036W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER056C-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YAL047C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YAL065C,OTHER,1,1.7e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL078C,SP,4e-4,0.999582,4,15,4,14,SP,1,0,0,34.099999999999994,37.199999999999996
YMR114C,OTHER,1,4e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBR094W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YGR031C-A,OTHER,1,5e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGL251C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YEL017C-A,OTHER,1,0,NA,NA,6,30,TM,8,3,2,87.77777777777777,NA
YKR028W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHL026C,OTHER,1,0,NA,NA,20,49,TM,4,3,1,95.33333333333334,NA
YJL102W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YDL015C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR028C,OTHER,1,3e-6,NA,NA,29,47,TM,2,0,0,57.21111111111111,NA
YER058W,OTHER,0.95988,0.040126,NA,NA,7,17,SP,1,0,0,26.15555555555556,NA
YCR016W,OTHER,1,0,NA,NA,0,0,OTHER,3,3,2,NA,NA
YER149C,OTHER,0.999959,2.9e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL090C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBR177C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR059W,OTHER,1,0,NA,NA,11,26,SP,0,0,0,44.62222222222223,NA
YLR066W,OTHER,1,2e-6,NA,NA,15,34,TM,2,0,0,66.66666666666667,NA
YBR173C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAL051W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YLR234W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDR198C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YJR124C,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
YHR107C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCL026C-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL232W,OTHER,1,0,NA,NA,7,28,TM,0,0,0,70.4,NA
YKR092C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YLR117C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR250W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR143C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOL013C,OTHER,1,0,NA,NA,12,29,TM,2,0,0,51,NA
YNR075C-A,OTHER,0.999913,8.5e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YAL031C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR089C,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
YKL222C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL061W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YFR013W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YCL064C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR345W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCL019W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR031W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YDL190C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YKR083C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR141C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YAL008W,OTHER,0.999996,1e-5,NA,NA,40,59,TM,3,0,0,37.55555555555555,NA
YDR191W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR170W-B,OTHER,1,0,NA,NA,12,31,TM,0,0,0,60,NA
YDR304C,SP,0.001754,0.998214,3,19,6,17,SP,0,0,0,32.13333333333334,45.522222222222226
YLR165C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHL023C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR283W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDR033W,OTHER,0.999938,9.3e-5,NA,NA,35,55,TM,1,1,0,56.46666666666667,NA
YDR253C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL241C,OTHER,1,0,NA,NA,0,0,OTHER,4,3,1,NA,NA
YNL014W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YMR104C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR079W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDL140C,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOR097C,OTHER,1,1e-5,NA,NA,21,42,TM,1,1,0,45.22222222222223,NA
YOR072W-B,OTHER,0.999455,5.45e-4,NA,NA,0,0,OTHER,2,1,0,NA,NA
YHR103W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGL061C,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YJL089W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YOR022C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR228W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YNL320W,OTHER,1,4e-6,NA,NA,9,17,SP,1,0,0,21.3,NA
YBR269C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR290C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR159W,OTHER,1,0,NA,NA,0,0,OTHER,6,3,3,NA,NA
YHR089C,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR194W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL139W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR129C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YLR436C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YNL268W,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YIL105C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGL229C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR194C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOL005C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YML052W,OTHER,1,0,NA,NA,7,29,TM,0,0,0,76.41111111111111,NA
YML064C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHL019C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR167C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YHL046C,SP,0.001318,0.998667,4,16,4,15,SP,1,1,1,29.06666666666667,31.488888888888894
YPR176C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YFL016C,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
YLR383W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL062W,OTHER,1,0,NA,NA,8,19,SP,1,0,0,42.13333333333333,NA
YEL033W,OTHER,1,4e-6,NA,NA,15,33,TM,4,0,0,48.55555555555555,NA
YMR196W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR192C-C,OTHER,0.998851,0.001137,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL258W,SP,2.45e-4,0.999732,3,16,3,14,SP,1,0,0,31.866666666666667,37.17777777777778
YLR328W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL058W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YFL005W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YML061C,OTHER,1,0,NA,NA,18,28,SP,1,0,0,18.45555555555556,NA
YJL139C,OTHER,0.989189,0.010819,NA,NA,6,25,TM,1,0,0,47.55555555555556,NA
Q0045,OTHER,1,1e-6,NA,NA,15,36,TM,0,0,0,59.400000000000006,NA
YLR449W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR021W,OTHER,0.999985,2.6e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL218W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YPR037C,OTHER,0.949115,0.050898,NA,NA,9,26,TM,0,0,0,48.60000000000001,NA
YJL145W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNR052C,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YHR098C,OTHER,1,0,NA,NA,6,16,SP,1,1,0,24.566666666666666,NA
YOR244W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YNL115C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR103C,OTHER,1,3e-6,NA,NA,27,49,TM,2,0,0,56.733333333333334,NA
YBR112C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YER014C-A,OTHER,0.999906,8.6e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL132C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL012W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR141C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCL045C,SP,3.34e-4,0.99965,3,17,8,17,SP,2,0,0,31.77777777777778,47.66666666666667
Q0070,OTHER,1,1e-6,NA,NA,15,36,TM,0,0,0,59.400000000000006,NA
YIR021W-A,OTHER,1,1e-6,NA,NA,15,36,TM,1,0,0,70.64444444444445,NA
YGR224W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR455W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGL259W,SP,0.026907,0.973065,3,18,3,13,SP,1,0,0,24.566666666666666,35.733333333333334
YBR035C,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR244W,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,0,0,NA,NA
YPR093C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR163C,OTHER,1,6e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR199C-A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YER059W,OTHER,0.999963,3.4e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR207W,OTHER,1,1e-6,NA,NA,6,33,TM,1,0,0,102.35555555555555,NA
YML073C,OTHER,1,0,NA,NA,30,47,TM,0,0,0,43.2,NA
YLR084C,SP,0.064456,0.935523,6,17,6,15,SP,0,0,0,20.666666666666664,24.799999999999997
YGL215W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR066W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YPL143W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR099C,OTHER,1,2.3e-5,NA,NA,0,0,OTHER,4,2,2,NA,NA
YOR080W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL277W-A,OTHER,0.999953,4.2e-5,NA,NA,38,54,TM,0,0,0,53.833333333333336,NA
YCL073C,OTHER,0.999828,1.76e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL167W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL101W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL241W,OTHER,0.999389,6.06e-4,NA,NA,0,0,OTHER,3,0,0,NA,NA
YML055W,OTHER,0.999992,2.2e-5,NA,NA,41,59,TM,0,0,0,46.86666666666667,NA
YHR143W-A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YFL052W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YNL256W,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YML100W,OTHER,0.976185,0.023831,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR197W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YER098W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YNL325C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDL244W,OTHER,1,0,NA,NA,0,0,OTHER,4,3,3,NA,NA
YBR128C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL258C,OTHER,0.999933,5.8e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR540C,OTHER,0.999849,1.55e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YIL036W,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL082W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCL066W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,1,NA,NA
YPL201C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR046C,OTHER,0.999968,2e-5,NA,NA,37,57,TM,1,1,0,52.266666666666666,NA
YDR316W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR003C,OTHER,0.957481,0.042522,NA,NA,8,18,SP,0,0,0,22.488888888888887,NA
YHR171W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR154C-G,OTHER,0.999993,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR051C,OTHER,1,0,NA,NA,0,0,OTHER,6,1,0,NA,NA
YER116C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YLR364W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL054W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR142W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL023W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YOL165C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL186C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR221W,SP,0.004218,0.995764,3,12,5,12,SP,4,0,0,23.46666666666667,29.333333333333336
YCL054W-A,OTHER,0.999894,1.08e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL037W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL106W,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
YDL153C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL136C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YER036C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR153W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKR031C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YPL264C,OTHER,1,1e-6,NA,NA,15,37,TM,0,0,0,64.65555555555557,NA
YLR336C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR101C,OTHER,1,4e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YIL054W,OTHER,0.998191,0.001804,NA,NA,42,60,TM,0,0,0,61.855555555555554,NA
YOR382W,SP,0.010675,0.989307,3,14,3,13,SP,0,0,0,15.522222222222224,16.933333333333334
YOR214C,SP,0.048044,0.95194,4,16,4,15,SP,3,1,1,26.266666666666666,28.455555555555552
YLR141W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL037C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YLR227W-B,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR076C,OTHER,0.99985,1.67e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAR018C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR112W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YJR057W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL045W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR258C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPR074C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGR217W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGR014W,SP,3.1e-4,0.999666,3,14,5,16,SP,2,2,0,30.53333333333333,30.53333333333333
YLR017W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YLR297W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,1,NA,NA
YDL127W,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YOR152C,OTHER,0.945663,0.054345,NA,NA,4,12,SP,2,1,1,23.800000000000004,NA
YDL216C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR068C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YHR126C,SP,2.87e-4,0.99968,3,17,3,13,SP,3,1,0,25.91111111111111,35.333333333333336
YHR008C,OTHER,1,0,NA,NA,0,0,OTHER,8,0,0,NA,NA
YMR016C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YKL023W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR229C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YER138W-A,OTHER,0.995416,0.004588,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR119C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR047W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR247W-A,OTHER,0.999152,8.52e-4,NA,NA,10,19,SP,1,0,0,24.666666666666668,NA
YER078W-A,OTHER,0.998814,0.001185,NA,NA,21,43,TM,2,2,2,58.52222222222222,NA
YBR159W,OTHER,0.999985,9e-6,NA,NA,20,44,TM,1,0,0,65.55555555555556,NA
YOR350C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR249C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR286C,SP,4.78e-4,0.999505,3,16,3,16,SP,6,5,2,38.88888888888889,38.88888888888889
YDL044C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR274W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YMR179W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJL059W,OTHER,1,0,NA,NA,12,35,TM,2,0,0,65.06666666666666,NA
YIL130W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL023C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YFR035C,OTHER,0.999983,2.7e-5,NA,NA,0,0,OTHER,1,1,1,NA,NA
YJR068W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YDL049C,SP,5.08e-4,0.999466,3,15,4,15,SP,2,0,0,38.400000000000006,41.60000000000001
YAL019W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR484W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YEL037C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL114W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCL027W,OTHER,0.948827,0.051172,NA,NA,8,19,SP,1,0,0,20.8,NA
YBR273C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YIL062C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCL021W-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YAL017W,OTHER,1,0,NA,NA,0,0,OTHER,3,2,1,NA,NA
YGL098W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR199W,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,1,0,NA,NA
YCR093W,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR300C,OTHER,0.980395,0.019611,NA,NA,0,0,OTHER,1,1,0,NA,NA
YLR159C-A,OTHER,0.999822,1.84e-4,NA,NA,0,0,OTHER,2,1,1,NA,NA
YIL107C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YIL057C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL136C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YLR120C,OTHER,0.958678,0.041324,NA,NA,8,16,SP,5,1,0,15.8,NA
YML007W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL039W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR237W,OTHER,0.999869,1.16e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR194W,OTHER,0.999925,8.8e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YFL034C-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL017C,OTHER,0.999978,3.5e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR301W,SP,0.001105,0.998869,4,16,4,15,SP,3,1,1,29.06666666666667,31.488888888888894
YGR163W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR140W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR292W,OTHER,1,7e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YHR172W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL267W,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,4,3,NA,NA
