seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
C1_13740W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,5,0,NA,NA
C1_06120C_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_03540W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_09570W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_04580W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_11800C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_01620C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_02890C_A,OTHER,0.999755,2.52e-4,NA,NA,4,12,SP,1,0,0,14.8,NA
C3_02650W_A,OTHER,0.99426,0.005745,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_08550C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_04400C_A,OTHER,0.999957,3.9e-5,NA,NA,21,40,TM,1,0,0,57.111111111111114,NA
C7_02680W_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_01050W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_01760C_A,OTHER,0.999913,9e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_03120W_A,SP,0.00148,0.99849,3,15,6,13,SP,1,0,0,16.266666666666666,26.43333333333333
C5_00140C_A,OTHER,0.999997,2.8e-5,NA,NA,23,46,TM,0,0,0,63.46666666666667,NA
CR_02390W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C7_00210C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_14370W_A,OTHER,0.999793,2.03e-4,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_00230C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_02270W_A,SP,6.81e-4,0.999309,3,13,3,14,SP,1,0,0,21.599999999999998,19.799999999999997
C1_01070C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_06970W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_04720W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_09460W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,4,0,NA,NA
C4_02710C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C3_06630W_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04940C_A,SP,2.82e-4,0.999688,3,14,3,14,SP,2,1,1,29.200000000000003,29.200000000000003
C5_00980W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C7_03650W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_09060C_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,2,2,NA,NA
C3_04230W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_00170W_A,OTHER,1,0,NA,NA,0,0,OTHER,6,1,1,NA,NA
C2_05490W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C2_04550C_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,5,0,0,NA,NA
C1_01350C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
C4_00820W_A,OTHER,0.999019,9.7e-4,NA,NA,0,0,OTHER,2,0,0,NA,NA
C5_02610C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_02840C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_08770C_A,SP,8.25e-4,0.99915,3,20,8,18,SP,0,0,0,27.744444444444444,45.4
C7_01940C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_01430W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C2_05940C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_03110W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_06150C_A,OTHER,1,1.3e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_05960C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11720W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
C6_01520W_A,OTHER,1,1e-6,NA,NA,19,42,TM,2,1,1,67.19999999999999,NA
C4_06580W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_00580W_A,OTHER,1,4e-6,NA,NA,32,50,TM,1,0,0,58.266666666666666,NA
C7_02530C_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,3,1,1,NA,NA
C5_05000C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_07270C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_07470C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13600W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_11470C_A,OTHER,1,1.3e-5,NA,NA,15,35,TM,1,0,0,89.13333333333334,NA
C6_01480W_A,OTHER,0.999955,6.2e-5,NA,NA,0,0,OTHER,1,1,0,NA,NA
C3_03120C_A,OTHER,1,7e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_01070W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_02980C_A,SP,5.34e-4,0.999439,3,11,4,12,SP,1,1,0,28.8,28.8
C1_08990C_A,SP,0.002806,0.997136,4,15,6,15,SP,0,0,0,28.111111111111118,33.73333333333334
C3_06520C_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_01220W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_02440C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,3,0,NA,NA
C2_07910C_A,OTHER,1,4e-6,NA,NA,14,33,TM,0,0,0,40.666666666666664,NA
C4_01290W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_00980W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C1_00060W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_00680C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_01470C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,1,1,NA,NA
C1_12870C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_02380W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_01500W_A,OTHER,1,0,NA,NA,0,0,OTHER,10,5,2,NA,NA
CR_00840C_A,OTHER,1,1e-6,NA,NA,6,25,TM,2,0,0,27.77777777777777,NA
C5_05400W_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_05840W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_08550W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
C5_04810W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
C5_02670W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,2,0,NA,NA
C5_04040C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_07960W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01750C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_05110C_A,OTHER,0.999766,2.38e-4,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_10140W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_08700C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_01390W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_02130W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_12170C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_04140W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_03780C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_00460W_A,OTHER,1,0,NA,NA,6,23,TM,3,1,1,35,NA
C5_00850C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01580C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C4_06190C_A,OTHER,1,2e-6,NA,NA,17,38,TM,0,0,0,51.57777777777778,NA
CR_07260C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_07110W_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
C1_04070C_A,OTHER,1,6e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_01930W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_09160W_A,OTHER,1,2e-6,NA,NA,10,20,SP,1,0,0,15.644444444444442,NA
C5_04740C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_05220W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_05700C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_06730W_A,OTHER,1,0,NA,NA,0,0,OTHER,18,2,0,NA,NA
C7_00370W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_04080W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_04110C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,2,NA,NA
C3_03850C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_07660W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_06920W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
C5_04530W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_03370C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13660W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_05630W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_02840C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_01790W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C7_02180C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_12310C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C3_01100W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13590W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_00730W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,3,0,NA,NA
C3_02240C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,5,0,0,NA,NA
C3_05250C_A,OTHER,1,0,NA,NA,0,0,OTHER,5,4,0,NA,NA
C5_03530C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_00320W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C3_05160C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_02720W_A,OTHER,1,9e-6,NA,NA,4,11,SP,0,0,0,15.11111111111111,NA
C4_06110C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_02690C_A,OTHER,0.998079,0.001914,NA,NA,29,50,TM,1,0,0,39.11111111111111,NA
C1_06160W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_01230C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_04340C_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_06950C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
C3_00420W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C2_04360W_A,OTHER,0.999968,3.2e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
C4_03250C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_02630C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_02110C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_07080W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_06610W_A,OTHER,1,8e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_07480W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C6_00860W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_04290W_A,OTHER,1,0,NA,NA,0,0,OTHER,7,1,0,NA,NA
C1_08690W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_04170C_A,OTHER,0.999974,1.8e-5,NA,NA,24,43,TM,0,0,0,53.77777777777777,NA
C1_06820W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_05430W_A,SP,5.9e-4,0.999408,3,15,3,13,SP,2,0,0,28.355555555555554,33.511111111111106
C2_10660W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,1,0,NA,NA
C1_06940C_A,OTHER,0.999999,7e-6,NA,NA,35,54,TM,1,0,0,48.00000000000001,NA
C3_02500W_A,OTHER,0.999741,2.69e-4,NA,NA,0,0,OTHER,5,2,2,NA,NA
C2_02290C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_04870C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,2,NA,NA
CR_06700C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_07240W_A,OTHER,1,0,NA,NA,7,26,TM,0,0,0,62.88888888888888,NA
C1_13900C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,1,NA,NA
C5_01500C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_06750C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C2_05610C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_01670W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_01710C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C1_00190C_A,OTHER,1,3.7e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_00850C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_05990C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
C2_03290W_A,OTHER,0.999986,1.3e-5,NA,NA,32,54,TM,1,1,0,63.122222222222234,NA
C1_03970W_A,OTHER,0.999314,6.96e-4,NA,NA,6,26,TM,1,0,0,66.96666666666667,NA
CM_00140C,OTHER,1,0,NA,NA,12,34,TM,0,0,0,80.24444444444444,NA
C6_03320W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
C2_03800C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_03920W_A,OTHER,1,3e-6,NA,NA,6,26,TM,11,0,0,49.93333333333333,NA
C7_04230W_A,OTHER,1,1e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_00070C_A,SP,3.52e-4,0.99963,3,16,3,14,SP,1,1,1,29.333333333333336,34.22222222222223
C1_00120C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_00750C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,7,4,0,NA,NA
C2_08870C_A,SP,3.99e-4,0.99959,3,13,5,13,SP,2,0,0,21.900000000000002,26.76666666666667
C1_14220C_A,OTHER,1,0,NA,NA,12,31,TM,1,0,0,66.44444444444444,NA
C1_08160W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C5_04190W_A,OTHER,1,0,NA,NA,6,30,TM,3,0,0,82.22222222222223,NA
C1_02230W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
C2_03110W_A,OTHER,1,0,NA,NA,12,29,TM,2,1,0,38.4,NA
CR_08990C_A,OTHER,1,8e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_06830C_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_10810C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
C2_08660C_A,OTHER,1,2.7e-5,NA,NA,30,51,TM,1,1,1,70.4,NA
C3_04930C_A,OTHER,0.99997,2.4e-5,NA,NA,34,52,TM,2,1,1,40.74444444444444,NA
C1_08570C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_01190C_A,OTHER,0.999998,0,NA,NA,35,55,TM,1,0,0,50.4,NA
C1_11810W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_06220C_A,OTHER,0.998798,0.001196,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_02920W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_05390C_A,SP,0.074062,0.925894,5,15,5,13,SP,4,3,3,16.2,21.144444444444446
C5_01340W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_01970W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_09400C_A,OTHER,1,2e-6,NA,NA,12,36,TM,1,0,0,73.61111111111111,NA
C2_10690W_A,OTHER,0.99965,3.57e-4,NA,NA,3,10,SP,1,1,1,21.244444444444447,NA
CR_09460C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,0,0,NA,NA
C4_02250C_A,SP,0.001468,0.9985,3,14,5,13,SP,2,1,1,18.1,24.133333333333333
CR_10420W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_02090C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,2,0,NA,NA
C4_01820C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_04690C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_02240W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C1_06380C_A,OTHER,1,3e-6,NA,NA,2,13,SP,1,0,0,33.733333333333334,NA
C1_01820C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_13080W_A,SP,2.87e-4,0.999677,3,17,3,13,SP,1,0,0,23.833333333333332,32.5
C4_01750C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
C5_01870W_A,OTHER,0.999928,8.4e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_08140W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_03210W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_02480W_A,OTHER,0.999932,5.1e-5,NA,NA,33,54,TM,1,0,0,57.933333333333344,NA
C2_07730W_A,OTHER,0.999995,8e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_00210C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_01120W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_01980C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_01290W_A,OTHER,0.999776,2.17e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01970C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_05050W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13560W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_12640W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_06740W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_03500W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,1,0,NA,NA
C6_02900C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C6_01490C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13720W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_05700W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,5,0,0,NA,NA
C1_12840W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C5_01550C_A,OTHER,0.997631,0.002364,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_00960W_A,OTHER,1,8e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_01460W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C4_06510C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,0,0,NA,NA
C6_00310W_A,SP,0.001889,0.998094,3,14,6,16,SP,0,0,0,26.522222222222222,28.93333333333333
C4_03120C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_04280W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_06200W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_00360C_A,OTHER,1,2e-6,NA,NA,21,41,TM,1,0,0,64.86666666666667,NA
C2_04810W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,1,1,NA,NA
C2_07770C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_00720W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_00280C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_02960C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_01660C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_04380W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_03360W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_06380W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C2_01820C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
C2_07140W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_03330C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_00650C_A,OTHER,1,1.1e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_04270C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C2_03990W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_03550W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_06890W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,2,0,NA,NA
C6_02310W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_10740C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_10610C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_06710W_A,SP,0.364009,0.635969,8,18,7,18,SP,1,0,0,22.266666666666666,20.411111111111108
C3_00870W_A,OTHER,0.999693,2.94e-4,NA,NA,29,51,TM,0,0,0,46.25555555555555,NA
C1_01880C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_03630W_A,SP,2.25e-4,0.999736,3,17,7,15,SP,0,0,0,24.900000000000002,41.50000000000001
CR_03930C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_04370C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
CR_00080W_A,OTHER,0.99977,2.24e-4,NA,NA,28,48,TM,3,0,0,55.06666666666667,NA
C1_10760W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C7_03480W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
C6_03940C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_03490W_A,OTHER,0.999578,4.06e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_00360C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_09700W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_06120C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_01780C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,2,1,NA,NA
CR_08130W_A,OTHER,0.999482,5.15e-4,NA,NA,0,0,OTHER,3,2,2,NA,NA
CR_08080W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_06810W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_04140C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_08710W_A,OTHER,0.999965,4.5e-5,NA,NA,40,59,TM,7,7,6,57.77777777777778,NA
C1_10670C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_06030C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_00020W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_03480C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CM_00210W,OTHER,0.999994,1e-6,NA,NA,20,40,TM,0,0,0,45.96666666666666,NA
C7_00030W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,1,0,NA,NA
C1_10950C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_06150C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_06830C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_04500C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_00790W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_00020W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_00650C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C3_05770C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11630C_A,OTHER,1,2.8e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13390W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_05510C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_02640C_A,OTHER,0.993424,0.006585,NA,NA,4,15,SP,1,1,1,29.06666666666667,NA
C1_02720W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11750W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
